Close,High,Low,Open,Volume,MA_short,MA_long,signal,Signal,Position,Returns,Strategy_Returns,Equity
RBLX,RBLX,RBLX,RBLX,RBLX,,,,,,,,
65.05000305175781,65.98999786376953,63.630001068115234,64.77999877929688,11079100,69.92285810198102,,0,,0.0,-0.018557570159812076,-0.0,20000.0
66.05000305175781,66.5,63.75,64.1500015258789,8893400,69.20571572440011,,0,,0.0,0.015372789440214696,0.0,20000.0
64.19999694824219,66.27999877929688,63.959999084472656,65.37000274658203,6736500,68.28000095912388,,0,,0.0,-0.02800917514062684,-0.0,20000.0
65.52999877929688,65.5999984741211,63.220001220703125,63.81999969482422,7822400,67.1000006539481,,0,,0.0,0.02071654040929216,0.0,20000.0
66.75,67.18000030517578,65.25,65.4800033569336,6356600,65.85428619384766,65.9966667175293,0,-1.0,0.0,0.018617446107576763,0.0,20000.0
66.0999984741211,67.16999816894531,64.66999816894531,66.83000183105469,7276800,65.7085712977818,66.23866666158041,0,-1.0,-1.0,-0.009737850574964901,0.009737850574964901,20194.7570114993
63.63999938964844,66.87999725341797,63.630001068115234,66.19000244140625,5530800,65.33142852783203,66.34433326721191,0,-1.0,-1.0,-0.03721632588896007,0.03721632588896007,20946.331669687625
62.81999969482422,63.59000015258789,60.7599983215332,63.470001220703125,13014100,65.01285661969867,66.37399991353352,0,-1.0,-1.0,-0.012884973329487459,0.012884973329487459,21216.224594602147
62.5099983215332,63.0,62.040000915527344,62.81999969482422,6810500,64.507141658238,66.41433321634928,0,-1.0,-1.0,-0.004934756045797295,0.004934756045797295,21320.921487189356
61.06999969482422,61.84000015258789,59.900001525878906,61.29999923706055,8743100,64.05999919346401,66.38166656494141,0,-1.0,-1.0,-0.023036292839139882,0.023036292839139882,21812.076478168558
59.400001525878906,60.57500076293945,58.5099983215332,60.5,7713100,63.18428530011858,66.30099995930989,0,-1.0,-1.0,-0.027345639058302562,0.027345639058302562,22408.541648652652
59.779998779296875,61.04999923706055,59.07400131225586,59.3849983215332,9739900,62.18857084001814,66.24799995422363,0,-1.0,-1.0,0.006397259994217697,-0.006397259994217697,22265.188381634965
60.43000030517578,62.790000915527344,60.279998779296875,61.2599983215332,14136800,61.37857110159738,66.18700002034505,0,-1.0,-1.0,0.010873227486649206,-0.010873227486649206,22023.093923328346
63.63999938964844,64.44000244140625,61.79999923706055,62.400001525878906,13449400,61.37857110159738,66.18366661071778,0,-1.0,-1.0,0.053119296181729725,-0.053119296181729725,20853.242674377016
62.18000030517578,65.16999816894531,61.86000061035156,64.4000015258789,8510800,61.28714261736189,66.08099988301595,0,-1.0,-1.0,-0.022941532031349077,0.022941532031349077,21331.648009148732
62.65999984741211,63.27000045776367,58.599998474121094,60.79999923706055,9304400,61.30857140677316,65.98533325195312,0,-1.0,-1.0,0.007719516562890272,-0.007719516562890272,21166.977999028368
63.310001373291016,63.58000183105469,61.2599983215332,62.869998931884766,3672200,61.62857164655413,65.89233334859212,0,-1.0,-1.0,0.010373468360385774,-0.010373468360385774,20947.403022470462
58.56999969482422,62.380001068115234,58.369998931884766,62.040000915527344,5942000,61.50999995640346,65.64466667175293,0,-1.0,-1.0,-0.07486971372056372,0.07486971372056372,22515.729089952096
57.16999816894531,59.32500076293945,53.58000183105469,58.20000076293945,11386600,61.13714272635324,65.31333325703939,0,-1.0,-1.0,-0.023903048201699417,0.023903048201699417,23053.923647685624
53.77000045776367,55.97999954223633,52.29999923706055,55.939998626708984,12828700,60.18571417672293,64.86999994913737,0,-1.0,-1.0,-0.05947171278778374,0.05947171278778374,24424.97997349228
54.75,55.369998931884766,52.560001373291016,53.459999084472656,16627300,58.915714263916016,64.45600001017253,0,-1.0,-1.0,0.018225767786744118,-0.018225767786744118,23979.815960299537
56.86000061035156,57.540000915527344,55.459999084472656,56.665000915527344,7632300,58.155714307512554,64.07033335367838,0,-1.0,-1.0,0.03853882393336194,-0.03853882393336194,23055.66205505113
